id,ess_id,scenario,date,value
308,4,3,2034-07-01 00:00:00,8831.18909448
309,4,3,2035-07-01 00:00:00,8831.18909448
310,4,3,2036-07-01 00:00:00,8831.18911624
311,4,3,2037-07-01 00:00:00,8831.18911624
312,4,3,2038-07-01 00:00:00,8831.18911624
313,4,3,2039-07-01 00:00:00,8831.18911624
314,4,3,2040-07-01 00:00:00,8831.18911624
315,4,3,2041-07-01 00:00:00,8831.18911624
316,4,3,2042-07-01 00:00:00,8831.18911624
317,4,3,2043-07-01 00:00:00,8831.18911624
318,4,3,2044-07-01 00:00:00,8831.18911624
319,4,3,2045-07-01 00:00:00,8831.18911624
320,4,3,2046-07-01 00:00:00,8831.18911624
321,4,3,2047-07-01 00:00:00,8831.188664
322,4,3,2048-07-01 00:00:00,8697.78147968
323,4,3,2049-07-01 00:00:00,6059.337844
324,4,3,2050-07-01 00:00:00,10473.23266608
325,5,1,2024-07-01 00:00:00,0
326,5,1,2025-07-01 00:00:00,0
327,5,1,2026-07-01 00:00:00,0
328,5,1,2027-07-01 00:00:00,0
329,5,1,2028-07-01 00:00:00,0
330,5,1,2029-07-01 00:00:00,0
331,5,1,2030-07-01 00:00:00,0.00025536
332,5,1,2031-07-01 00:00:00,0.0002952
333,5,1,2032-07-01 00:00:00,0.0002952
334,5,1,2033-07-01 00:00:00,0.0006789599999999999
335,5,1,2034-07-01 00:00:00,0.0006789599999999999
336,5,1,2035-07-01 00:00:00,0.0006789599999999999
337,5,1,2036-07-01 00:00:00,0.0008942399999999999
338,5,1,2037-07-01 00:00:00,0.0010644
339,5,1,2038-07-01 00:00:00,0.0011577599999999999
340,5,1,2039-07-01 00:00:00,0.0011577599999999999
341,5,1,2040-07-01 00:00:00,0.0011577599999999999
342,5,1,2041-07-01 00:00:00,0.0012206399999999998
343,5,1,2042-07-01 00:00:00,0.0012206399999999998
344,5,1,2043-07-01 00:00:00,0.0012206399999999998
345,5,1,2044-07-01 00:00:00,0.004865039999999999
346,5,1,2045-07-01 00:00:00,0.005158080000000001
347,5,1,2046-07-01 00:00:00,0.00529512
348,5,1,2047-07-01 00:00:00,0.0055884
349,5,1,2048-07-01 00:00:00,1151.4074608800001
350,5,1,2049-07-01 00:00:00,8773.29186624
351,5,1,2050-07-01 00:00:00,8773.29186624
352,5,2,2024-07-01 00:00:00,0
353,5,2,2025-07-01 00:00:00,0
354,5,2,2026-07-01 00:00:00,0
355,5,2,2027-07-01 00:00:00,0
356,5,2,2028-07-01 00:00:00,0
357,5,2,2029-07-01 00:00:00,0
358,5,2,2030-07-01 00:00:00,1936.2144883199999
359,5,2,2031-07-01 00:00:00,1936.2144883199999
360,5,2,2032-07-01 00:00:00,1936.2144883199999
361,5,2,2033-07-01 00:00:00,1936.2144883199999
362,5,2,2034-07-01 00:00:00,1936.2144883199999
363,5,2,2035-07-01 00:00:00,1936.2144883199999
364,5,2,2036-07-01 00:00:00,1936.2144883199999
365,5,2,2037-07-01 00:00:00,1936.2144883199999
366,5,2,2038-07-01 00:00:00,1936.2144883199999
367,5,2,2039-07-01 00:00:00,1936.2144883199999
368,5,2,2040-07-01 00:00:00,1936.2144883199999
369,5,2,2041-07-01 00:00:00,1936.2144883199999
370,5,2,2042-07-01 00:00:00,1936.2144883199999
371,5,2,2043-07-01 00:00:00,1936.2144883199999
372,5,2,2044-07-01 00:00:00,1936.2145260000002
373,5,2,2045-07-01 00:00:00,1936.2145260000002
374,5,2,2046-07-01 00:00:00,1936.2145260000002
375,5,2,2047-07-01 00:00:00,1936.2145260000002
376,5,2,2048-07-01 00:00:00,1936.2145260000002
377,5,2,2049-07-01 00:00:00,1936.2145260000002
378,5,2,2050-07-01 00:00:00,1936.2145260000002
379,5,3,2024-07-01 00:00:00,0
380,5,3,2025-07-01 00:00:00,0
381,5,3,2026-07-01 00:00:00,0
382,5,3,2027-07-01 00:00:00,0
383,5,3,2028-07-01 00:00:00,0
384,5,3,2029-07-01 00:00:00,0
385,5,3,2030-07-01 00:00:00,5328
386,5,3,2031-07-01 00:00:00,5328
387,5,3,2032-07-01 00:00:00,5328
388,5,3,2033-07-01 00:00:00,5328
389,5,3,2034-07-01 00:00:00,5328
390,5,3,2035-07-01 00:00:00,5328
391,5,3,2036-07-01 00:00:00,5328
392,5,3,2037-07-01 00:00:00,5328
393,5,3,2038-07-01 00:00:00,5328
394,5,3,2039-07-01 00:00:00,5328
395,5,3,2040-07-01 00:00:00,5328
396,5,3,2041-07-01 00:00:00,5328
397,5,3,2042-07-01 00:00:00,5328
398,5,3,2043-07-01 00:00:00,5328
399,5,3,2044-07-01 00:00:00,5328
400,5,3,2045-07-01 00:00:00,5328
401,5,3,2046-07-01 00:00:00,5328
402,5,3,2047-07-01 00:00:00,5328
403,5,3,2048-07-01 00:00:00,5328
404,5,3,2049-07-01 00:00:00,5328
405,5,3,2050-07-01 00:00:00,5328
406,6,1,2024-07-01 00:00:00,0
407,6,1,2025-07-01 00:00:00,400
408,6,1,2026-07-01 00:00:00,400
409,6,1,2027-07-01 00:00:00,400
410,6,1,2028-07-01 00:00:00,400
411,6,1,2029-07-01 00:00:00,400
412,6,1,2030-07-01 00:00:00,400
413,6,1,2031-07-01 00:00:00,400
414,6,1,2032-07-01 00:00:00,400
415,6,1,2033-07-01 00:00:00,400
416,6,1,2034-07-01 00:00:00,400
417,6,1,2035-07-01 00:00:00,400
418,6,1,2036-07-01 00:00:00,400
419,6,1,2037-07-01 00:00:00,400
420,6,1,2038-07-01 00:00:00,400
421,6,1,2039-07-01 00:00:00,400
422,6,1,2040-07-01 00:00:00,400
423,6,1,2041-07-01 00:00:00,400
424,6,1,2042-07-01 00:00:00,400
425,6,1,2043-07-01 00:00:00,400
426,6,1,2044-07-01 00:00:00,400
427,6,1,2045-07-01 00:00:00,0
428,6,1,2046-07-01 00:00:00,0
429,6,1,2047-07-01 00:00:00,0
430,6,1,2048-07-01 00:00:00,0
431,6,1,2049-07-01 00:00:00,0
432,6,1,2050-07-01 00:00:00,0
433,6,2,2024-07-01 00:00:00,0
434,6,2,2025-07-01 00:00:00,400
435,6,2,2026-07-01 00:00:00,400
436,6,2,2027-07-01 00:00:00,400
437,6,2,2028-07-01 00:00:00,400
438,6,2,2029-07-01 00:00:00,400
439,6,2,2030-07-01 00:00:00,400
440,6,2,2031-07-01 00:00:00,400
441,6,2,2032-07-01 00:00:00,400
442,6,2,2033-07-01 00:00:00,400
443,6,2,2034-07-01 00:00:00,400
444,6,2,2035-07-01 00:00:00,400
445,6,2,2036-07-01 00:00:00,400
446,6,2,2037-07-01 00:00:00,400
447,6,2,2038-07-01 00:00:00,400
448,6,2,2039-07-01 00:00:00,400
449,6,2,2040-07-01 00:00:00,400
450,6,2,2041-07-01 00:00:00,400
451,6,2,2042-07-01 00:00:00,400
452,6,2,2043-07-01 00:00:00,400
453,6,2,2044-07-01 00:00:00,400
454,6,2,2045-07-01 00:00:00,0
455,6,2,2046-07-01 00:00:00,0
456,6,2,2047-07-01 00:00:00,0
457,6,2,2048-07-01 00:00:00,0
458,6,2,2049-07-01 00:00:00,0
459,6,2,2050-07-01 00:00:00,0
460,6,3,2024-07-01 00:00:00,0
461,6,3,2025-07-01 00:00:00,400
462,6,3,2026-07-01 00:00:00,400
463,6,3,2027-07-01 00:00:00,400
464,6,3,2028-07-01 00:00:00,400
465,6,3,2029-07-01 00:00:00,400
466,6,3,2030-07-01 00:00:00,400
467,6,3,2031-07-01 00:00:00,400
468,6,3,2032-07-01 00:00:00,400
469,6,3,2033-07-01 00:00:00,400
470,6,3,2034-07-01 00:00:00,400
471,6,3,2035-07-01 00:00:00,400
472,6,3,2036-07-01 00:00:00,400
473,6,3,2037-07-01 00:00:00,400
