id,h2dem_id,scenario,date,value
45,1,2,2042-07-01 00:00:00,224009.48525088618
46,1,2,2043-07-01 00:00:00,238010.21344737546
47,1,2,2044-07-01 00:00:00,238010.21344737546
48,1,2,2045-07-01 00:00:00,252010.78903731614
49,1,2,2046-07-01 00:00:00,266011.4108292394
50,1,2,2047-07-01 00:00:00,266011.4108292394
51,1,2,2048-07-01 00:00:00,279999.8030963717
52,1,2,2049-07-01 00:00:00,294012.6012108029
53,1,3,2024-07-01 00:00:00,0
54,1,3,2025-07-01 00:00:00,0
55,1,3,2026-07-01 00:00:00,0
56,1,3,2027-07-01 00:00:00,139387.57291779612
57,1,3,2028-07-01 00:00:00,334550.38236030797
58,1,3,2029-07-01 00:00:00,627276.6492292406
59,1,3,2030-07-01 00:00:00,936744.2408190221
60,1,3,2031-07-01 00:00:00,1324219.318535568
61,1,3,2032-07-01 00:00:00,1491542.1699246024
62,1,3,2033-07-01 00:00:00,1672757.5740859376
63,1,3,2034-07-01 00:00:00,1881852.1624659286
64,1,3,2035-07-01 00:00:00,2118826.1511290944
65,1,3,2036-07-01 00:00:00,2369739.8239032556
66,1,3,2037-07-01 00:00:00,2676412.0881490717
67,1,3,2038-07-01 00:00:00,3010963.630009173
68,1,3,2039-07-01 00:00:00,3373394.441119774
69,1,3,2040-07-01 00:00:00,3805523.474842366
70,1,3,2041-07-01 00:00:00,4265531.812664573
71,1,3,2042-07-01 00:00:00,4809178.029330473
72,1,3,2043-07-01 00:00:00,5408582.580978534
73,1,3,2044-07-01 00:00:00,6077685.84591414
74,1,3,2045-07-01 00:00:00,6830426.765265134
75,1,3,2046-07-01 00:00:00,7680745.173690687
76,1,3,2047-07-01 00:00:00,8642579.977469524
77,1,3,2048-07-01 00:00:00,9715933.475249344
78,1,3,2049-07-01 00:00:00,10928682.827212144
79,2,3,2024-07-01 00:00:00,0
80,2,3,2025-07-01 00:00:00,0
81,2,3,2026-07-01 00:00:00,0
82,2,3,2027-07-01 00:00:00,64903.7976837986
83,2,3,2028-07-01 00:00:00,129956.43574442001
84,2,3,2029-07-01 00:00:00,394394.39216098154
85,2,3,2030-07-01 00:00:00,541971.9005001389
86,2,3,2031-07-01 00:00:00,701685.2008693746
87,2,3,2032-07-01 00:00:00,727765.7501357325
88,2,3,2033-07-01 00:00:00,758359.1863599371
89,2,3,2034-07-01 00:00:00,786167.0573963654
90,2,3,2035-07-01 00:00:00,828548.162921873
91,2,3,2036-07-01 00:00:00,880511.0068579698
92,2,3,2037-07-01 00:00:00,962442.4205754534
93,2,3,2038-07-01 00:00:00,1030170.2393028919
94,2,3,2039-07-01 00:00:00,1143722.3876133256
95,2,3,2040-07-01 00:00:00,1192084.2359400596
96,2,3,2041-07-01 00:00:00,1246999.3066365328
97,2,3,2042-07-01 00:00:00,1309906.330587948
98,2,3,2043-07-01 00:00:00,1382698.4151057738
99,2,3,2044-07-01 00:00:00,1467917.663553887
100,2,3,2045-07-01 00:00:00,1569059.5266468206
101,2,3,2046-07-01 00:00:00,1691051.3696258934
102,2,3,2047-07-01 00:00:00,1691051.3696258934
103,2,3,2048-07-01 00:00:00,1691051.3696258934
104,2,3,2049-07-01 00:00:00,1691051.3696258934
105,3,1,2024-07-01 00:00:00,247.10967849003143
106,3,1,2025-07-01 00:00:00,274.6820303567052
107,3,1,2026-07-01 00:00:00,274.8503959319573
108,3,1,2027-07-01 00:00:00,246.24189167950988
109,3,1,2028-07-01 00:00:00,8015.025537537251
110,3,1,2029-07-01 00:00:00,28365.9332116139
111,3,1,2030-07-01 00:00:00,23035.374856045823
112,3,1,2031-07-01 00:00:00,28310.069404228972
113,3,1,2032-07-01 00:00:00,36937.05602923491
114,3,1,2033-07-01 00:00:00,41762.045425795724
115,3,1,2034-07-01 00:00:00,45006.252798472684
116,3,1,2035-07-01 00:00:00,45466.01587528258
117,3,1,2036-07-01 00:00:00,45918.47978701856
118,3,1,2037-07-01 00:00:00,46360.15285321582
119,3,1,2038-07-01 00:00:00,46925.21040918146
120,3,1,2039-07-01 00:00:00,47626.417937685736
121,3,1,2040-07-01 00:00:00,47988.271926933245
122,3,1,2041-07-01 00:00:00,48551.795023665734
123,3,1,2042-07-01 00:00:00,49192.333243024375
124,3,1,2043-07-01 00:00:00,49758.28143218348
125,3,1,2044-07-01 00:00:00,50379.590189611314
126,3,1,2045-07-01 00:00:00,50938.56087209378
127,3,1,2046-07-01 00:00:00,51450.31552374643
128,3,1,2047-07-01 00:00:00,52098.718830931
129,3,1,2048-07-01 00:00:00,52860.59700780037
130,3,1,2049-07-01 00:00:00,52860.59700780037
131,3,2,2024-07-01 00:00:00,321.1432459054119
132,3,2,2025-07-01 00:00:00,320.8630808909907
133,3,2,2026-07-01 00:00:00,320.4418912301578
134,3,2,2027-07-01 00:00:00,319.8817239644785
135,3,2,2028-07-01 00:00:00,7093.574279143135
136,3,2,2029-07-01 00:00:00,30608.134937974915
137,3,2,2030-07-01 00:00:00,54728.755210022035
138,3,2,2031-07-01 00:00:00,77864.3435440311
139,3,2,2032-07-01 00:00:00,112765.84061490554
140,3,2,2033-07-01 00:00:00,112439.42813651181
141,3,2,2034-07-01 00:00:00,137285.53691469276
142,3,2,2035-07-01 00:00:00,150886.74895517912
143,3,2,2036-07-01 00:00:00,164952.22679109615
144,3,2,2037-07-01 00:00:00,178538.09144218385
145,3,2,2038-07-01 00:00:00,187741.93879623752
146,3,2,2039-07-01 00:00:00,219027.45348387441
147,3,2,2040-07-01 00:00:00,231170.0574897812
148,3,2,2041-07-01 00:00:00,248461.62438423137
149,3,2,2042-07-01 00:00:00,262552.6283787543
150,3,2,2043-07-01 00:00:00,277222.00333084835
151,3,2,2044-07-01 00:00:00,288492.6318190638
152,3,2,2045-07-01 00:00:00,301746.0129236488
153,3,2,2046-07-01 00:00:00,315144.8096288075
154,3,2,2047-07-01 00:00:00,324459.57704886736
155,3,2,2048-07-01 00:00:00,340745.6868005182
156,3,2,2049-07-01 00:00:00,353171.8719096948
157,3,3,2024-07-01 00:00:00,242.7806391755493
158,3,3,2025-07-01 00:00:00,264.40026099749986
159,3,3,2026-07-01 00:00:00,274.8621285926374
160,3,3,2027-07-01 00:00:00,236.53449572380333
161,3,3,2028-07-01 00:00:00,18160.279025204523
162,3,3,2029-07-01 00:00:00,34262.82217135876
163,3,3,2030-07-01 00:00:00,62802.681577634634
164,3,3,2031-07-01 00:00:00,99146.68059532747
165,3,3,2032-07-01 00:00:00,141341.0755429337
166,3,3,2033-07-01 00:00:00,160804.88222344682
167,3,3,2034-07-01 00:00:00,165384.58466559745
168,3,3,2035-07-01 00:00:00,187681.91683767023
169,3,3,2036-07-01 00:00:00,212452.98571209665
170,3,3,2037-07-01 00:00:00,236762.0919282554
171,3,3,2038-07-01 00:00:00,255620.58128300568
172,3,3,2039-07-01 00:00:00,276916.09578187874
173,3,3,2040-07-01 00:00:00,299848.0422877584
174,3,3,2041-07-01 00:00:00,324546.9728355893
175,3,3,2042-07-01 00:00:00,350879.6077659215
176,3,3,2043-07-01 00:00:00,375963.0510676088
177,3,3,2044-07-01 00:00:00,394602.82670234254
178,3,3,2045-07-01 00:00:00,418016.99799341673
179,3,3,2046-07-01 00:00:00,443926.45600093657
180,3,3,2047-07-01 00:00:00,460760.90010404837
181,3,3,2048-07-01 00:00:00,585773.3039054545
182,3,3,2049-07-01 00:00:00,612164.64987857
183,4,1,2024-07-01 00:00:00,131.31327523449664
184,4,1,2025-07-01 00:00:00,103.7409233678228
185,4,1,2026-07-01 00:00:00,103.57255779257072
186,4,1,2027-07-01 00:00:00,132.18106204501814
187,4,1,2028-07-01 00:00:00,3236.8957785690877
188,4,1,2029-07-01 00:00:00,6944.482093855936
189,4,1,2030-07-01 00:00:00,13656.869195673631
